,latitude,longitude,speeds
12949,52.54071,13.32676,3.0
12950,52.54063,13.32684,3.0
12951,52.54055,13.3269,3.0
12952,52.54047,13.32695,3.0
12953,52.54036,13.32699,3.0
12954,52.54021,13.32702,3.0
12955,52.54021,13.32702,3.0
12956,52.5401,13.32698,3.0
12957,52.53997,13.32695,3.0
12958,52.53986,13.32691,3.0
12959,52.53976,13.32685,3.0
12960,52.53962,13.32674,3.0
12961,52.53962,13.32674,3.0
12962,52.5392,13.32638,3.0
12963,52.5392,13.32638,3.0
12964,52.53896,13.32618,3.0
12965,52.53886,13.32611,3.0
12966,52.53886,13.32611,3.0
12967,52.53876,13.32606,3.0
12968,52.53868,13.32603,3.0
12969,52.5386,13.32602,3.0
12970,52.53848,13.32602,3.0
12971,52.53836,13.32604,3.0
12972,52.53836,13.32604,3.0
12973,52.53825,13.32606,3.0
12974,52.53809,13.32612,3.0
12975,52.538,13.32616,3.0
12976,52.538,13.32616,3.0
12977,52.53784,13.32622,3.0
12978,52.5378,13.32623,3.0
12979,52.5378,13.32623,3.0
12980,52.53771,13.32626,3.0
12981,52.53771,13.32626,3.0
12982,52.53767,13.32628,3.0
12983,52.53767,13.32628,3.0
12984,52.53727,13.32641,3.0
12985,52.53727,13.32641,2.0
12986,52.53723,13.32643,2.0
12987,52.53723,13.32643,2.0
12988,52.53706,13.32649,2.0
12989,52.53706,13.32649,2.0
12990,52.53689,13.32656,2.0
12991,52.53662,13.3267,2.0
12992,52.53662,13.3267,2.0
12993,52.53642,13.32682,2.0
12994,52.53627,13.32694,2.0
12995,52.53613,13.32706,2.0
12996,52.53599,13.32721,2.0
12997,52.53543,13.32782,2.0
12998,52.53543,13.32782,2.0
12999,52.53523,13.328,2.0
13000,52.53523,13.328,2.0
13001,52.53509,13.3281,2.0
13002,52.53494,13.32818,2.0
13003,52.53494,13.32818,2.0
13004,52.53478,13.32824,2.0
13005,52.53478,13.32824,2.0
13006,52.53468,13.32826,2.0
13007,52.53442,13.32827,2.0
13008,52.53442,13.32827,2.0
13009,52.5343,13.32827,2.0
13010,52.5343,13.32827,2.0
13011,52.53421,13.32828,2.0
13012,52.53417,13.32828,2.0
13013,52.53417,13.32828,2.0
13014,52.53408,13.32828,2.0
13015,52.53408,13.32828,2.0
13016,52.53396,13.32829,2.0
13017,52.53396,13.32829,2.0
13018,52.53387,13.3283,2.0
13019,52.53387,13.3283,2.0
13020,52.53338,13.32832,2.0
13021,52.53338,13.32832,2.0
13022,52.53314,13.32832,2.0
13023,52.53295,13.32833,2.0
13024,52.53295,13.32833,3.0
13025,52.53265,13.32843,3.0
13026,52.5325,13.32848,3.0
13027,52.5325,13.32848,3.0
13028,52.53225,13.32851,3.0
13029,52.53225,13.32851,3.0
13030,52.53173,13.32856,3.0
13031,52.53173,13.32856,3.0
13032,52.53159,13.32857,3.0
13033,52.53159,13.32857,3.0
13034,52.53113,13.32858,3.0
13035,52.53113,13.32858,3.0
13036,52.53076,13.32859,3.0
13037,52.53076,13.32859,3.0
13038,52.5303,13.32859,3.0
13039,52.5303,13.32859,3.0
13040,52.52991,13.3286,3.0
13041,52.52991,13.3286,3.0
13042,52.52884,13.32865,3.0
13043,52.5287,13.32866,3.0
13044,52.5287,13.32866,3.0
13045,52.52794,13.3287,3.0
13046,52.52794,13.3287,3.0
13047,52.52778,13.32871,3.0
13048,52.52778,13.32871,3.0
13049,52.52769,13.32871,3.0
13050,52.52758,13.32871,3.0
13051,52.52758,13.32871,3.0
13052,52.52755,13.32871,3.0
13053,52.52745,13.32869,3.0
13054,52.52745,13.32869,3.0
13055,52.52734,13.32866,3.0
13056,52.52734,13.32866,3.0
13057,52.52691,13.3285,3.0
13058,52.52691,13.3285,3.0
13059,52.52593,13.32811,3.0
13060,52.52593,13.32811,3.0
13061,52.52572,13.32804,3.0
13062,52.52572,13.32804,3.0
13063,52.52548,13.32794,3.0
13064,52.52548,13.32794,3.0
13065,52.52502,13.32776,3.0
13066,52.52459,13.32758,3.0
13067,52.52459,13.32758,3.0
13068,52.52454,13.32756,3.0
13069,52.52437,13.32747,3.0
13070,52.52437,13.32747,2.0
13071,52.52433,13.32762,2.0
13072,52.52433,13.32762,2.0
13073,52.52422,13.32801,2.0
13074,52.52404,13.32861,2.0
13075,52.52404,13.32861,2.0
13076,52.52384,13.32944,2.0
13077,52.52384,13.32944,2.0
13078,52.52373,13.32964,2.0
13079,52.52373,13.32964,2.0
13080,52.5234,13.3296,2.0
13081,52.52327,13.32958,2.0
13082,52.52311,13.32956,2.0
13083,52.52303,13.32955,2.0
13084,52.52294,13.32958,2.0
13085,52.52284,13.32965,2.0
13086,52.52284,13.32965,3.0
13087,52.52266,13.33016,3.0
13088,52.52266,13.33016,3.0
13089,52.52257,13.33038,3.0
13090,52.52257,13.33038,3.0
13091,52.52215,13.33141,3.0
13092,52.52215,13.33141,3.0
13093,52.52212,13.33149,3.0
13094,52.52212,13.33149,3.0
13095,52.52176,13.33241,3.0
13096,52.52126,13.33366,3.0
13097,52.52126,13.33366,3.0
13098,52.52081,13.33482,3.0
13099,52.5205,13.33563,3.0
13100,52.5205,13.33563,3.0
13101,52.52014,13.33655,3.0
13102,52.51999,13.33694,3.0
13103,52.51999,13.33694,3.0
13104,52.51987,13.33728,3.0
13105,52.51987,13.33728,3.0
13106,52.51977,13.33759,3.0
13107,52.51977,13.33759,3.0
13108,52.51973,13.33771,3.0
13109,52.51972,13.33778,3.0
13110,52.51972,13.33778,3.0
13111,52.5197,13.33785,3.0
13112,52.5197,13.33785,3.0
13113,52.51952,13.33828,3.0
13114,52.51952,13.33828,3.0
13115,52.51943,13.33849,3.0
13116,52.51943,13.33849,3.0
13117,52.51938,13.33861,3.0
13118,52.51938,13.33861,3.0
13119,52.51931,13.33878,3.0
13120,52.51931,13.33878,3.0
13121,52.51909,13.33931,3.0
13122,52.51909,13.33931,3.0
13123,52.51898,13.33957,3.0
13124,52.51898,13.33957,3.0
13125,52.51885,13.33976,3.0
13126,52.51885,13.33976,3.0
13127,52.51879,13.33991,3.0
13128,52.51879,13.33991,3.0
13129,52.51854,13.34051,3.0
13130,52.51854,13.34051,3.0
13131,52.51851,13.34058,3.0
13132,52.51847,13.34068,3.0
13133,52.51847,13.34068,3.0
13134,52.51844,13.34075,3.0
13135,52.51844,13.34075,3.0
13136,52.51819,13.34133,3.0
13137,52.51819,13.34133,3.0
13138,52.51815,13.34142,3.0
13139,52.51815,13.34142,3.0
13140,52.51789,13.34203,3.0
13141,52.51789,13.34203,3.0
13142,52.51782,13.34219,3.0
13143,52.51782,13.34219,3.0
13144,52.51749,13.34297,3.0
13145,52.51749,13.34297,3.0
13146,52.51713,13.34381,3.0
13147,52.51713,13.34381,3.0
13148,52.5169,13.34434,3.0
13149,52.51674,13.34472,3.0
13150,52.51674,13.34472,3.0
13151,52.51638,13.34553,3.0
13152,52.51618,13.346,3.0
13153,52.51618,13.346,3.0
13154,52.51596,13.34651,3.0
13155,52.51596,13.34651,3.0
13156,52.51558,13.34738,3.0
13157,52.51558,13.34738,3.0
13158,52.51544,13.34771,3.0
13159,52.51544,13.34771,3.0
13160,52.5152,13.34831,3.0
13161,52.51514,13.34844,3.0
13162,52.51514,13.34844,3.0
13163,52.51507,13.34862,3.0
13164,52.51507,13.34862,3.0
13165,52.51498,13.34883,3.0
13166,52.51494,13.3489,3.0
13167,52.51484,13.34902,3.0
13168,52.51474,13.34908,3.0
13169,52.51474,13.34908,3.0
13170,52.51465,13.34903,3.0
13171,52.51465,13.34903,3.0
13172,52.51452,13.34904,3.0
13173,52.51443,13.34906,3.0
13174,52.51443,13.34906,3.0
13175,52.51431,13.3491,3.0
13176,52.51418,13.34916,3.0
13177,52.51418,13.34916,3.0
13178,52.51409,13.34924,3.0
13179,52.51396,13.34947,3.0
13180,52.51396,13.34947,3.0
13181,52.51391,13.34958,3.0
13182,52.51386,13.34986,3.0
13183,52.51386,13.34986,3.0
13184,52.51385,13.35002,3.0
13185,52.51385,13.35002,3.0
13186,52.51386,13.35017,3.0
13187,52.51389,13.35042,3.0
13188,52.51395,13.35064,3.0
13189,52.51395,13.35064,3.0
13190,52.514,13.35076,3.0
13191,52.514,13.35076,3.0
13192,52.51407,13.35088,3.0
13193,52.51413,13.35096,3.0
13194,52.51242,13.37703,2.0
13195,52.51243,13.37695,2.0
13196,52.51243,13.37695,2.0
13197,52.51243,13.37685,2.0
13198,52.51243,13.37685,2.0
13199,52.51242,13.37677,2.0
13200,52.51241,13.37671,2.0
13201,52.51241,13.37671,2.0
13202,52.51239,13.37664,2.0
13203,52.51236,13.37655,2.0
13204,52.51232,13.37646,2.0
13205,52.51232,13.37646,2.0
13206,52.51224,13.37633,2.0
13207,52.51224,13.37633,2.0
13208,52.51205,13.37597,2.0
13209,52.512,13.37587,2.0
13210,52.51196,13.37577,2.0
13211,52.51193,13.37566,2.0
13212,52.51186,13.37535,2.0
13213,52.51186,13.37535,2.0
13214,52.51172,13.37475,2.0
13215,52.51167,13.37456,2.0
13216,52.51162,13.37438,2.0
13217,52.51158,13.37423,2.0
13218,52.51154,13.37405,2.0
13219,52.51151,13.37388,2.0
13220,52.51146,13.37354,2.0
13221,52.51146,13.37354,2.0
13222,52.51139,13.37306,2.0
13223,52.51139,13.37306,2.0
13224,52.51131,13.37248,2.0
13225,52.51131,13.37248,2.0
13226,52.51125,13.37203,2.0
13227,52.51125,13.37203,2.0
13228,52.51124,13.37196,2.0
13229,52.51124,13.37196,2.0
13230,52.51121,13.37175,2.0
13231,52.51121,13.37175,2.0
13232,52.51116,13.37142,2.0
13233,52.51116,13.37142,2.0
13234,52.51115,13.37128,2.0
13235,52.51114,13.37123,2.0
13236,52.51114,13.37123,2.0
13237,52.51112,13.3711,2.0
13238,52.51112,13.3711,2.0
13239,52.51111,13.37105,2.0
13240,52.51111,13.37105,2.0
13241,52.5111,13.37095,2.0
13242,52.5111,13.37095,2.0
13243,52.51108,13.37079,2.0
13244,52.51108,13.37079,2.0
13245,52.51103,13.3705,2.0
13246,52.51093,13.3699,2.0
13247,52.51093,13.3699,2.0
13248,52.51075,13.36886,2.0
13249,52.51075,13.36886,2.0
13250,52.51072,13.36871,2.0
13251,52.51072,13.36871,2.0
13252,52.51067,13.36845,2.0
13253,52.51067,13.36845,2.0
13254,52.51057,13.36777,2.0
13255,52.51057,13.36777,2.0
13256,52.51036,13.36647,2.0
13257,52.51036,13.36647,2.0
13258,52.51035,13.36643,2.0
13259,52.51026,13.36592,2.0
13260,52.51026,13.36592,2.0
13261,52.5102,13.36553,2.0
13262,52.5102,13.36553,2.0
13263,52.51015,13.36522,2.0
13264,52.51015,13.36522,2.0
13265,52.5101,13.36495,2.0
13266,52.51007,13.36477,2.0
13267,52.51007,13.36477,2.0
13268,52.51001,13.3644,2.0
13269,52.51001,13.3644,2.0
13270,52.50985,13.36347,2.0
13271,52.50985,13.36347,2.0
13272,52.50984,13.3634,2.0
13273,52.50981,13.36319,2.0
13274,52.50981,13.36319,2.0
13275,52.5098,13.3631,2.0
13276,52.50979,13.36297,2.0
13277,52.5098,13.36277,2.0
13278,52.50982,13.36249,2.0
13279,52.50982,13.36249,2.0
13280,52.50984,13.36176,2.0
13281,52.50985,13.36142,2.0
13282,52.50985,13.36142,2.0
13283,52.50985,13.36122,2.0
13284,52.50985,13.36122,2.0
13285,52.50985,13.36113,2.0
13286,52.50985,13.36113,2.0
13287,52.50985,13.36102,2.0
13288,52.50985,13.36102,2.0
13289,52.50986,13.36054,2.0
13290,52.50986,13.36054,2.0
13291,52.50987,13.36034,2.0
13292,52.50987,13.36034,2.0
13293,52.5099,13.3591,2.0
13294,52.5099,13.3591,2.0
13295,52.5099,13.35906,2.0
13296,52.5099,13.35906,2.0
13297,52.50992,13.35826,2.0
13298,52.50992,13.35826,2.0
13299,52.50992,13.35817,2.0
13300,52.50992,13.35774,2.0
13301,52.5099,13.35727,2.0
13302,52.50986,13.35649,2.0
13303,52.50986,13.35649,2.0
13304,52.50983,13.35615,2.0
13305,52.50983,13.35615,2.0
13306,52.50979,13.35575,2.0
13307,52.50975,13.35527,2.0
13308,52.50975,13.35527,2.0
13309,52.50963,13.35397,2.0
13310,52.5096,13.35361,2.0
13311,52.5096,13.35361,2.0
13312,52.50959,13.35333,2.0
13313,52.5096,13.35311,2.0
13314,52.50963,13.35272,2.0
13315,52.50963,13.35272,2.0
13316,52.50969,13.3525,2.0
13317,52.50971,13.35236,2.0
13318,52.50971,13.35236,2.0
13319,52.50972,13.35204,2.0
13320,52.50972,13.35195,2.0
13321,52.50972,13.35195,2.0
13322,52.50971,13.35175,2.0
13323,52.50969,13.35142,2.0
13324,52.50969,13.35142,2.0
13325,52.50966,13.35122,2.0
13326,52.50966,13.35122,3.0
13327,52.5096,13.35089,3.0
13328,52.50957,13.35071,3.0
13329,52.50957,13.35071,3.0
13330,52.50953,13.35048,3.0
13331,52.50948,13.35025,3.0
13332,52.50948,13.35025,3.0
13333,52.50942,13.35009,3.0
13334,52.50931,13.34988,3.0
13335,52.50931,13.34988,3.0
13336,52.50916,13.34966,3.0
13337,52.50903,13.34956,3.0
13338,52.50891,13.34948,3.0
13339,52.50877,13.34943,3.0
13340,52.50877,13.34943,3.0
13341,52.50858,13.34937,3.0
13342,52.50858,13.34937,3.0
13343,52.50828,13.34921,3.0
13344,52.50822,13.34917,3.0
13345,52.50822,13.34917,3.0
13346,52.50811,13.34908,3.0
13347,52.50796,13.34896,3.0
13348,52.5078,13.3488,3.0
13349,52.5078,13.3488,3.0
13350,52.50762,13.34857,3.0
13351,52.50749,13.34838,3.0
13352,52.50749,13.34838,3.0
13353,52.5074,13.34822,3.0
13354,52.50726,13.34793,3.0
13355,52.50716,13.34772,3.0
13356,52.50716,13.34772,2.0
13357,52.50706,13.34747,2.0
13358,52.507,13.3473,2.0
13359,52.50695,13.34712,2.0
13360,52.50689,13.34687,2.0
13361,52.50682,13.34652,2.0
13362,52.5067,13.34591,2.0
13363,52.5067,13.34591,2.0
13364,52.50665,13.34566,2.0
13365,52.50665,13.34566,2.0
13366,52.50662,13.34549,2.0
13367,52.50662,13.34549,2.0
13368,52.50645,13.34466,2.0
13369,52.50645,13.34466,2.0
13370,52.5064,13.34442,2.0
13371,52.5064,13.34442,2.0
13372,52.50617,13.34327,2.0
13373,52.50617,13.34327,2.0
13374,52.50601,13.34252,2.0
13375,52.50601,13.34252,2.0
13376,52.50598,13.34237,2.0
13377,52.50598,13.34237,2.0
13378,52.50592,13.34205,2.0
13379,52.50586,13.34171,2.0
13380,52.50586,13.34171,2.0
13381,52.50582,13.34158,2.0
13382,52.50575,13.34144,2.0
13383,52.50575,13.34144,2.0
13384,52.50571,13.3414,2.0
13385,52.50564,13.34132,2.0
13386,52.50559,13.34128,2.0
13387,52.50555,13.34126,2.0
13388,52.50555,13.34126,2.0
13389,52.50553,13.34125,2.0
13390,52.50541,13.34121,2.0
13391,52.50533,13.3412,2.0
13392,52.50519,13.34119,2.0
13393,52.50519,13.34119,2.0
13394,52.50504,13.3412,2.0
13395,52.50504,13.3412,2.0
13396,52.50517,13.34127,2.0
13397,52.50517,13.34127,2.0
13398,52.50542,13.34133,2.0
13399,52.50542,13.34133,2.0
13400,52.50549,13.34135,2.0
13401,52.50556,13.34139,2.0
13402,52.50565,13.34148,2.0
13403,52.50565,13.34148,2.0
13404,52.50569,13.34154,2.0
13405,52.50572,13.34159,2.0
13406,52.50576,13.34169,2.0
13407,52.50579,13.34179,2.0
13408,52.50593,13.34242,2.0
13409,52.50593,13.34242,2.0
13410,52.50596,13.34255,2.0
13411,52.50596,13.34255,2.0
13412,52.50612,13.3433,2.0
13413,52.50612,13.3433,2.0
13414,52.50635,13.34446,2.0
13415,52.50635,13.34446,2.0
13416,52.50639,13.34469,2.0
13417,52.50639,13.34469,2.0
13418,52.50656,13.34553,2.0
13419,52.50656,13.34553,2.0
13420,52.5066,13.34571,2.0
13421,52.50664,13.34593,2.0
13422,52.50664,13.34593,2.0
13423,52.50678,13.34667,2.0
13424,52.50678,13.34667,2.0
13425,52.50683,13.34691,2.0
13426,52.50691,13.34725,2.0
13427,52.50697,13.34746,2.0
13428,52.50703,13.34765,2.0
13429,52.50711,13.34784,2.0
13430,52.50711,13.34784,2.0
13431,52.50721,13.34806,2.0
13432,52.50735,13.34833,2.0
13433,52.50745,13.34851,2.0
13434,52.50745,13.34851,2.0
13435,52.50754,13.34863,2.0
13436,52.50765,13.34877,2.0
13437,52.50765,13.34877,2.0
13438,52.50777,13.3489,2.0
13439,52.50791,13.34904,2.0
13440,52.50805,13.34917,2.0
13441,52.5082,13.34929,2.0
13442,52.5082,13.34929,2.0
13443,52.50833,13.34938,2.0
13444,52.50833,13.34938,2.0
13445,52.50846,13.34945,2.0
13446,52.50857,13.3495,2.0
13447,52.50857,13.3495,2.0
13448,52.50877,13.34958,2.0
13449,52.50888,13.34963,2.0
13450,52.509,13.34969,2.0
13451,52.5091,13.34978,2.0
13452,52.5091,13.34978,2.0
13453,52.50919,13.34989,2.0
13454,52.50923,13.34995,2.0
13455,52.50923,13.34995,2.0
13456,52.50927,13.35004,2.0
13457,52.50937,13.35036,2.0
13458,52.50937,13.35036,2.0
13459,52.50944,13.35072,2.0
13460,52.50944,13.35072,2.0
13461,52.50952,13.35127,2.0
13462,52.50952,13.35127,2.0
13463,52.50954,13.35147,2.0
13464,52.50954,13.35147,3.0
13465,52.50956,13.35186,3.0
13466,52.50959,13.35241,3.0
13467,52.50959,13.35241,3.0
13468,52.5096,13.35254,3.0
13469,52.50963,13.35272,3.0
13470,52.50963,13.35272,3.0
13471,52.5096,13.35311,3.0
13472,52.50959,13.35333,3.0
13473,52.5096,13.35361,3.0
13474,52.5096,13.35361,3.0
13475,52.50963,13.35397,3.0
13476,52.50975,13.35527,3.0
13477,52.50975,13.35527,3.0
13478,52.50979,13.35575,3.0
13479,52.50983,13.35615,3.0
13480,52.50983,13.35615,3.0
13481,52.50986,13.35649,3.0
13482,52.50986,13.35649,3.0
13483,52.5099,13.35727,3.0
13484,52.50992,13.35774,3.0
13485,52.50992,13.35817,3.0
13486,52.50992,13.35826,3.0
13487,52.50992,13.35826,3.0
13488,52.5099,13.35906,3.0
13489,52.5099,13.35906,3.0
13490,52.5099,13.3591,3.0
13491,52.5099,13.3591,3.0
13492,52.50987,13.36034,3.0
13493,52.50987,13.36034,3.0
13494,52.50986,13.36054,3.0
13495,52.50986,13.36054,3.0
13496,52.50985,13.36102,3.0
13497,52.50985,13.36102,3.0
13498,52.50985,13.36113,3.0
13499,52.50985,13.36113,3.0
13500,52.50985,13.36122,3.0
13501,52.50985,13.36122,3.0
13502,52.50985,13.36142,3.0
13503,52.50985,13.36142,3.0
13504,52.50984,13.36176,3.0
13505,52.50982,13.36249,3.0
13506,52.50982,13.36249,3.0
13507,52.5098,13.36277,3.0
13508,52.50979,13.36297,3.0
13509,52.5098,13.3631,3.0
13510,52.50981,13.36319,3.0
13511,52.50981,13.36319,3.0
13512,52.50984,13.3634,3.0
13513,52.50985,13.36347,3.0
13514,52.50985,13.36347,3.0
13515,52.51001,13.3644,3.0
13516,52.51001,13.3644,3.0
13517,52.51007,13.36477,3.0
13518,52.51007,13.36477,3.0
13519,52.5101,13.36495,3.0
13520,52.51015,13.36522,3.0
13521,52.51015,13.36522,3.0
13522,52.5102,13.36553,3.0
13523,52.5102,13.36553,3.0
13524,52.51026,13.36592,3.0
13525,52.51026,13.36592,3.0
13526,52.51035,13.36643,3.0
13527,52.51036,13.36647,3.0
13528,52.51036,13.36647,3.0
13529,52.51057,13.36777,3.0
13530,52.51057,13.36777,3.0
13531,52.51067,13.36845,3.0
13532,52.51067,13.36845,3.0
13533,52.51072,13.36871,3.0
13534,52.51072,13.36871,3.0
13535,52.51075,13.36886,3.0
13536,52.51075,13.36886,3.0
13537,52.51093,13.3699,3.0
13538,52.51093,13.3699,3.0
13539,52.51103,13.3705,3.0
13540,52.51108,13.37079,3.0
13541,52.51108,13.37079,3.0
13542,52.5111,13.37095,3.0
13543,52.5111,13.37095,3.0
13544,52.51111,13.37105,3.0
13545,52.51111,13.37105,3.0
13546,52.51112,13.3711,3.0
13547,52.51112,13.3711,3.0
13548,52.51114,13.37123,3.0
13549,52.51114,13.37123,2.0
13550,52.51115,13.37128,2.0
13551,52.51116,13.37142,2.0
13552,52.51116,13.37142,2.0
13553,52.51121,13.37175,2.0
13554,52.51121,13.37175,2.0
13555,52.51124,13.37196,2.0
13556,52.51124,13.37196,2.0
13557,52.51125,13.37203,2.0
13558,52.51125,13.37203,2.0
13559,52.51131,13.37248,2.0
13560,52.51131,13.37248,2.0
13561,52.51139,13.37306,2.0
13562,52.51139,13.37306,2.0
13563,52.51146,13.37354,2.0
13564,52.51146,13.37354,2.0
13565,52.51151,13.37388,2.0
13566,52.51154,13.37405,2.0
13567,52.51158,13.37423,2.0
13568,52.51162,13.37438,2.0
13569,52.51167,13.37456,2.0
13570,52.51172,13.37475,2.0
13571,52.51186,13.37535,2.0
13572,52.51186,13.37535,2.0
13573,52.51193,13.37566,2.0
13574,52.51196,13.37577,2.0
13575,52.512,13.37587,2.0
13576,52.51205,13.37597,2.0
13577,52.51224,13.37633,2.0
13578,52.51224,13.37633,2.0
13579,52.51232,13.37646,2.0
13580,52.51232,13.37646,2.0
13581,52.51236,13.37655,2.0
13582,52.51239,13.37664,2.0
13583,52.51241,13.37671,2.0
13584,52.51241,13.37671,2.0
13585,52.51242,13.37677,2.0
13586,52.51243,13.37685,2.0
13587,52.51243,13.37685,2.0
13588,52.51243,13.37695,2.0
13589,52.51243,13.37695,2.0
13590,52.51242,13.37703,2.0
13591,52.53251,13.35049,2.0
13592,52.53248,13.3505,2.0
13593,52.53241,13.35052,2.0
13594,52.53241,13.35052,3.0
13595,52.53225,13.35065,3.0
13596,52.53201,13.35086,3.0
13597,52.53187,13.35098,3.0
13598,52.53174,13.35117,3.0
13599,52.53174,13.35117,3.0
13600,52.53099,13.35182,3.0
13601,52.53099,13.35182,3.0
13602,52.53091,13.35189,3.0
13603,52.53091,13.35189,3.0
13604,52.52975,13.35286,3.0
13605,52.52975,13.35286,3.0
13606,52.52958,13.35301,3.0
13607,52.52958,13.35301,3.0
13608,52.52939,13.35317,3.0
13609,52.52939,13.35317,3.0
13610,52.52934,13.35322,3.0
13611,52.52934,13.35322,3.0
13612,52.52915,13.35339,3.0
13613,52.52915,13.35339,3.0
13614,52.52886,13.35362,3.0
13615,52.52886,13.35362,3.0
13616,52.5287,13.35375,3.0
13617,52.52833,13.35406,3.0
13618,52.52833,13.35406,3.0
13619,52.52827,13.35411,3.0
13620,52.52827,13.35411,3.0
13621,52.52822,13.35415,3.0
13622,52.52822,13.35415,3.0
13623,52.52803,13.35431,3.0
13624,52.52803,13.35431,3.0
13625,52.52778,13.35452,3.0
13626,52.52753,13.35472,3.0
13627,52.52753,13.35472,3.0
13628,52.52747,13.35477,3.0
13629,52.52731,13.35489,3.0
13630,52.52722,13.35496,3.0
13631,52.52722,13.35496,3.0
13632,52.52683,13.35534,3.0
13633,52.52683,13.35534,3.0
13634,52.52674,13.35541,3.0
13635,52.52674,13.35541,2.0
13636,52.52631,13.35579,2.0
13637,52.52631,13.35579,2.0
13638,52.52615,13.35593,2.0
13639,52.52615,13.35593,2.0
13640,52.5259,13.35615,2.0
13641,52.5259,13.35615,2.0
13642,52.52557,13.35642,2.0
13643,52.52557,13.35642,2.0
13644,52.52502,13.35689,2.0
13645,52.52502,13.35689,2.0
13646,52.52484,13.35702,2.0
13647,52.52484,13.35702,2.0
13648,52.52461,13.35707,2.0
13649,52.52461,13.35707,2.0
13650,52.52443,13.3571,2.0
13651,52.52429,13.35707,2.0
13652,52.52429,13.35707,2.0
13653,52.52397,13.35693,2.0
13654,52.52374,13.35684,2.0
13655,52.52374,13.35684,2.0
13656,52.52358,13.35678,2.0
13657,52.52355,13.35707,3.0
13658,52.52373,13.35713,3.0
13659,52.52373,13.35713,1.0
13660,52.524,13.3572,1.0
13661,52.52428,13.35727,1.0
13662,52.52441,13.3573,1.0
13663,52.52441,13.3573,1.0
13664,52.52453,13.35726,1.0
13665,52.52465,13.35718,1.0
13666,52.52484,13.35702,1.0
13667,52.52484,13.35702,1.0
13668,52.52502,13.35689,1.0
13669,52.52502,13.35689,1.0
13670,52.52557,13.35642,1.0
13671,52.52557,13.35642,1.0
13672,52.5259,13.35615,1.0
13673,52.5259,13.35615,1.0
13674,52.52615,13.35593,1.0
13675,52.52615,13.35593,1.0
13676,52.52631,13.35579,1.0
13677,52.52631,13.35579,1.0
13678,52.52674,13.35541,1.0
13679,52.52674,13.35541,1.0
13680,52.52683,13.35534,1.0
13681,52.52683,13.35534,2.0
13682,52.52722,13.35496,2.0
13683,52.52722,13.35496,2.0
13684,52.52731,13.35489,2.0
13685,52.52747,13.35477,2.0
13686,52.52753,13.35472,2.0
13687,52.52753,13.35472,2.0
13688,52.52778,13.35452,2.0
13689,52.52803,13.35431,2.0
13690,52.52803,13.35431,2.0
13691,52.52822,13.35415,2.0
13692,52.52822,13.35415,2.0
13693,52.52827,13.35411,2.0
13694,52.52827,13.35411,2.0
13695,52.52833,13.35406,2.0
13696,52.52833,13.35406,2.0
13697,52.5287,13.35375,2.0
13698,52.52886,13.35362,2.0
13699,52.52886,13.35362,2.0
13700,52.52915,13.35339,2.0
13701,52.52915,13.35339,2.0
13702,52.52934,13.35322,2.0
13703,52.52934,13.35322,2.0
13704,52.52939,13.35317,2.0
13705,52.52939,13.35317,2.0
13706,52.52958,13.35301,2.0
13707,52.52958,13.35301,2.0
13708,52.52975,13.35286,2.0
13709,52.52975,13.35286,2.0
13710,52.53091,13.35189,2.0
13711,52.53091,13.35189,2.0
13712,52.53099,13.35182,2.0
13713,52.53099,13.35182,2.0
13714,52.53174,13.35117,2.0
13715,52.53174,13.35117,2.0
13716,52.53189,13.3511,2.0
13717,52.53203,13.35099,2.0
13718,52.5321,13.35093,2.0
13719,52.5321,13.35093,2.0
13720,52.53234,13.35074,2.0
13721,52.53247,13.35065,2.0
13722,52.53247,13.35065,2.0
13723,52.53252,13.35062,2.0
13724,52.53256,13.3506,2.0
13725,52.50511,13.37201,3.0
13726,52.50516,13.37191,3.0
13727,52.50516,13.37191,2.0
13728,52.50526,13.37168,2.0
13729,52.50526,13.37168,2.0
13730,52.50541,13.37133,2.0
13731,52.50564,13.3707,2.0
13732,52.50564,13.3707,2.0
13733,52.50576,13.37037,2.0
13734,52.50576,13.37037,2.0
13735,52.50587,13.37008,2.0
13736,52.50587,13.37008,2.0
13737,52.50606,13.36949,2.0
13738,52.50606,13.36949,2.0
13739,52.50618,13.36895,2.0
13740,52.50618,13.36895,2.0
13741,52.50625,13.36862,2.0
13742,52.50625,13.36862,2.0
13743,52.5063,13.36833,2.0
13744,52.5063,13.36833,3.0
13745,52.50632,13.36802,3.0
13746,52.50633,13.36784,3.0
13747,52.50632,13.36746,3.0
13748,52.50632,13.36746,3.0
13749,52.50628,13.36648,3.0
13750,52.50625,13.36596,3.0
13751,52.50625,13.36596,3.0
13752,52.50624,13.36563,3.0
13753,52.50621,13.36514,3.0
13754,52.50616,13.36465,3.0
13755,52.50612,13.36432,3.0
13756,52.50605,13.36388,3.0
13757,52.50605,13.36388,3.0
13758,52.50594,13.36327,3.0
13759,52.50591,13.36299,3.0
13760,52.50591,13.36299,3.0
13761,52.50591,13.36257,3.0
13762,52.50591,13.36257,3.0
13763,52.50592,13.36217,3.0
13764,52.50598,13.36167,3.0
13765,52.50605,13.36127,3.0
13766,52.50612,13.36094,3.0
13767,52.50624,13.3604,3.0
13768,52.50641,13.35971,3.0
13769,52.50661,13.35905,3.0
13770,52.5068,13.35851,3.0
13771,52.5068,13.35851,3.0
